"ID_ENTIDAD";"ID_ENTIDAD_PADRE";"ID_LEGISLATURA";"NIVEL";"ORDEN";"NOMBRE";"OBSERVACIONES";"DEPENDENCIA_DIRECTA";"COD_SIU";"EDIFICIO";"DIRECCION";"CP";"LOCALIDAD";"PROVINCIA";"TELEFONO";"COOR_X";"COOR_Y";"EMAIL";"PAGINA_WEB";"PAGINA_WEB_TITULO";"RNUM";
"384";"";"8";"2";"6";"Industria, Comercio y Turismo ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"294";
"385";"";"8";"2";"7";"Sanidad y Consumo ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"295";
"386";"";"8";"2";"8";"Bienestar Social y Trabajo";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"296";
"387";"";"8";"2";"9";"Educación y Cultura ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"297";
"388";"";"9";"1";"1";"Presidencia";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"298";
"389";"";"9";"2";"1";"Presidencia y Relaciones Institucionales";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"299";
"390";"";"9";"2";"2";"Economía y Hacienda";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"300";
"391";"";"9";"2";"3";"Ordenación Territorial, Obras Públicas y Transportes";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"301";
"392";"";"9";"2";"4";"Agricultura, Ganadería y Montes ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"302";
"393";"";"9";"2";"5";"Industria, Comercio y Turismo";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"303";
"394";"";"9";"2";"6";"Sanidad, Bienestar Social y Trabajo ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"304";
"395";"";"9";"2";"7";"Cultura y Educación";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"305";
"396";"";"9";"2";"8";"Asuntos de la Comunidad Europea";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"306";
"397";"";"10";"1";"1";"Presidencia";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"307";
"398";"";"10";"2";"1";"Presidencia y Relaciones Institucionales ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"308";
"399";"";"10";"2";"2";"Economía ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"309";
"400";"";"10";"2";"3";"Hacienda ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"310";
"401";"";"10";"2";"4";"Ordenación Territorial, Obras Públicas y Transportes";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"311";
"402";"";"10";"2";"5";"Agricultura, Ganadería y Montes ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"312";
"403";"";"10";"2";"6";"Industria, Comercio y Turismo ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"313";
"404";"";"10";"2";"7";"Sanidad, Bienestar Social y Trabajo ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"314";
"405";"";"10";"2";"8";"Cultura y Educación ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"315";
"406";"";"11";"1";"1";"Presidencia";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"316";
"407";"";"11";"2";"1";"Presidencia y Relaciones Institucionales ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"317";
"408";"";"11";"2";"2";"Economía y Hacienda ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"318";
"409";"";"11";"2";"3";"Urbanismo, obras Públicas y Transportes ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"319";
"410";"";"11";"2";"4";"Agricultura, Ganadería y Montes ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"320";
"411";"";"11";"2";"5";"Industria, Comercio y Turismo ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"321";
"412";"";"11";"2";"6";"Sanidad, Bienestar Social y Trabajo";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"322";
"413";"";"11";"2";"7";"Cultura y Educación ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"323";
"414";"";"12";"1";"1";"Presidencia";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"324";
"415";"";"12";"2";"1";"Presidencia y Relaciones Institucionales ";"";"0";"";"";"";"";"";"";"";"0.0";"0.0";"";"";"";"325";
"416";"";"12";"2";"2";"Economía, Hacienda y Comercio ";"";"0";"";"";"";"";"";"";"";"0.0";"0.0";"";"";"";"326";
"417";"";"12";"2";"3";"Obras Públicas y Transportes ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"327";
"418";"";"12";"2";"4";"Agricultura y Ganadería ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"328";
"419";"";"12";"2";"5";"Industria y Turismo";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"329";
"420";"";"12";"2";"6";"Sanidad ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"330";
"421";"";"12";"2";"7";"Trabajo y Acción Social ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"331";
"422";"";"12";"2";"8";"Cultura y Educación ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"332";
"423";"";"13";"1";"1";"Presidencia (en funciones)";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"333";
"424";"";"13";"2";"1";"Gobernación ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"334";
"425";"";"13";"2";"2";"Economía y Hacienda ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"335";
"426";"";"13";"2";"3";"Obras Públicas y Transportes ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"336";
"427";"";"13";"2";"4";"Agricultura y Gandería";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"337";
"428";"";"13";"2";"5";"Industria, Comercio y Turismo";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"338";
"429";"";"13";"2";"6";"Sanidad, Trabajo y Acción Social";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"339";
"430";"";"13";"2";"7";"Cultura y Educación ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"340";
"431";"";"14";"1";"1";"Presidencia";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"341";
"432";"";"14";"2";"1";"Gobernación ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"342";
"433";"";"14";"2";"2";"Economía y Hacienda ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"343";
"434";"";"14";"2";"3";"Obras Públicas y Transportes";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"344";
"435";"";"14";"2";"4";"Agricultura y Gandería ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"345";
"436";"";"14";"2";"5";"Industria, Comercio y Turismo ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"346";
"437";"";"14";"2";"6";"Sanidad, Trabajo y Acción Social ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"347";
"438";"";"14";"2";"7";"Cultura y Educación ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"348";
"439";"";"15";"1";"1";"Presidencia";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"349";
"440";"";"15";"1";"2";"Vicepresidencia";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"350";
"441";"";"15";"1";"3";"Secretario General ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"351";
"442";"";"15";"2";"1";"Consejería adjunta a la Presidencia";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"352";
"443";"";"15";"2";"2";"Agricultura ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"353";
"444";"";"15";"2";"3";"Acción Territorial y Urbanismo ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"354";
"445";"";"15";"2";"4";"Agricultura ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"355";
"446";"";"15";"2";"5";"Acción Territorial y Urbanismo ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"356";
"447";"";"15";"2";"6";"Transportes y Turismo";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"357";
"448";"";"15";"2";"7";"Sanidad";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"358";
"449";"";"15";"2";"8";"Trabajo y Servicios Sociales ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"359";
"450";"";"16";"1";"1";"Presidencia";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"360";
"451";"";"16";"1";"2";"Vicepresidencia";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"361";
"452";"";"16";"1";"3";"Secretaría General";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"362";
"453";"";"16";"2";"1";"Consejería por Zaragoza";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"363";
"454";"";"16";"2";"2";"Consejería por Huesca";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"364";
"455";"";"16";"2";"3";"Consejería por Teruel";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"365";
"456";"";"16";"2";"4";"Agricultura ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"366";
"457";"";"16";"2";"5";"Acción Territorial y Urbanismo ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"367";
"458";"";"16";"2";"6";"Transportes y Turismo ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"368";
"459";"";"16";"2";"7";"Acción Social ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"369";
"460";"";"17";"1";"1";"Presidencia";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"370";
"461";"";"17";"1";"2";"Vicepresidencia";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"371";
"462";"";"17";"1";"3";"Secretaría General";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"372";
"463";"";"17";"2";"1";"Consejería por la DPZ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"373";
"464";"";"17";"2";"2";"Consejería por la DPH";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"374";
"465";"";"17";"2";"3";"Consejería por la DPT";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"375";
"466";"";"17";"2";"4";"Asuntos Económicos ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"376";
"467";"";"17";"2";"5";"Acción Agraria y Regadíos ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"377";
"468";"";"17";"2";"6";"Acción Territorial ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"378";
"469";"";"17";"2";"7";"Accíon Social ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"379";
"470";"";"18";"1";"1";"Presidencia";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"380";
"471";"";"18";"1";"2";"Vicepresidencia";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"381";
"472";"";"18";"1";"3";"Secretaría General";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"382";
"473";"";"18";"2";"1";"Consejería por la DPZ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"383";
"474";"";"18";"2";"2";"Consejería por la DPH";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"384";
"475";"";"18";"2";"3";"Consejería por la DPT";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"385";
"476";"";"18";"2";"4";"Asuntos Económicos";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"386";
"477";"";"18";"2";"5";"Acción Agraria y Regadíos ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"387";
"478";"";"18";"2";"6";"Acción Territorial ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"388";
"479";"";"18";"2";"7";"Acción Social ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"389";
"480";"";"19";"1";"1";"Presidencia";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"390";
"481";"";"19";"1";"2";"Vicepresidencia";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"391";
"482";"";"19";"1";"3";"Secretaría General";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"392";
"483";"";"19";"2";"1";"Economía y Hacienda ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"393";
"484";"";"19";"2";"2";"Interior";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"394";
"485";"";"19";"2";"3";"Justicia";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"395";
"486";"";"19";"2";"4";"Obras Públicas y Urbanismo";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"396";
"487";"";"19";"2";"5";"Transportes y Comunicaciones ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"397";
"488";"";"19";"2";"6";"Agricultura ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"398";
"489";"";"19";"2";"7";"Industria y Energía ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"399";
"490";"";"19";"2";"8";"Comercio y Turismo ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"400";
"491";"";"19";"2";"9";"Sanidad y Seguridad Social ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"401";
"492";"";"19";"2";"11";"Educación y Ciencia ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"402";
"493";"";"19";"2";"10";"Trabajo";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"403";
"494";"";"19";"2";"12";"Cultura";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"404";
"495";"136";"3";"4";"1";"Servicio de Atención al Usuario";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"405";
"496";"3";"3";"4";"1";"Servicio de Asuntos Administrativos";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"406";
"497";"3";"3";"4";"2";"Unidad de Apoyo a la Comisión Jurídica Asesora";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"407";
"498";"3";"3";"4";"3";"Unidad de Apoyo al Consejo Económico y Social ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"408";
"499";"2";"3";"3";"2";"Gabinete de la Presidencia";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"409";
"500";"499";"3";"4";"1";"Secretaria del Presidente ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"410";
"501";"499";"3";"4";"2";"Comisionado para las Relaciones Exteriores";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"411";
"502";"124";"3";"4";"5";"Unidad de Coordinación de Trasplantes de Aragón ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"412";
"503";"132";"3";"4";"4";"Laboratorio de Salud Pública (adscrito al Servicio de Vigilancia en Salud Pública) ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"413";
"504";"119";"3";"3";"9";"Consorcio Aragonés de Alta Resolución";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"414";
"505";"304";"3";"4";"1";"Servicio de Planificación y Atención a la Inmigración";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"415";
"506";"304";"3";"4";"2";"Servicio de Cooperación al Desarrollo";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"416";
"507";"6";"3";"3";"13";"Instituto Aragonés de Seguridad y Salud Laboral";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"417";
"508";"221";"3";"4";"4";"Jefe de Servicio de Sistemas Informáticos y Telecomunicaciones";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"418";
"509";"25";"3";"4";"6";"Servicio de Contratación Centralizada";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"419";
"510";"85";"3";"3";"4";"Secretaría General";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"420";
"511";"85";"3";"4";"5";"Servicio de Política Territorial, Justicia e Interior";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"421";
"512";"89";"3";"3";"3";"Secretaría General";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"422";
"513";"89";"3";"4";"4";"Servicio de Política Territorial, Justicia e Interior";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"423";
"514";"66";"3";"4";"8";"Oficinas Delegadas del Gobierno en la provincia de Zaragoza";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"424";
"515";"514";"3";"4";"1";"Oficina Delegada del Gobierno de Aragón en Ejea de Los Caballeros ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"425";
"516";"514";"3";"4";"2";"Oficina Delegada del Gobierno de Aragón en Calatayud ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"426";
"517";"514";"3";"4";"3";"Oficina Delegada del Gobierno de Aragón en Tarazona ";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"427";
"518";"177";"3";"4";"3";"Servicio de Planificación Energética";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"428";
"519";"113";"3";"4";"1";"Centro de Semillas y Plantas de Vivero";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"429";
"520";"113";"3";"4";"2";"Centro de Protección Vegetal";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"430";
"521";"113";"3";"4";"3";"Laboratorio Agroalimentario";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"431";
"522";"78";"3";"4";"3";"Servicio de Coordinación Territorial";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"432";
"548";"538";"21";"3";"2";"Dirección General de Relaciones Institucionales y con las Cortes de Aragón";"";"0";"ORG06503";"";"";"";"";"";"";"0.0";"0.0";"";"";"";"433";
"537";"";"21";"1";"1";"La Presidencia";"";"0";"ORG00119";"";"";"";"";"";"";"";"";"";"";"";"434";
"538";"";"21";"2";"1";"Departamento de Presidencia y Justicia";"";"0";"ORG06382";"";"";"";"";"";"";"0.0";"0.0";"";"";"";"435";
"539";"";"21";"2";"2";"Departamento de Hacienda y Administración Pública";"";"0";"ORG03531";"";"";"";"";"";"";"";"";"";"";"";"436";
"540";"";"21";"2";"3";"Departamento de Economía y Empleo";"";"0";"ORG04403";"";"";"";"";"";"";"";"";"";"";"";"437";
"541";"";"21";"2";"4";"Departamento de Obras Públicas, Urbanismo, Vivienda y Transportes";"";"0";"ORG03916";"";"";"";"";"";"";"";"";"";"";"";"438";
"542";"";"21";"2";"5";"Departamento de Política Territorial e Interior";"";"0";"ORG06516";"";"";"";"";"";"";"";"";"";"";"";"439";
"543";"";"21";"2";"6";"Departamento de Agricultura, Ganadería y Medio Ambiente";"";"0";"ORG04092";"";"";"";"";"";"";"";"";"";"";"";"440";
"544";"";"21";"2";"7";"Departamento de Industria e Innovación ";"";"0";"ORG07870";"";"";"";"";"";"";"";"";"";"";"";"441";
"545";"";"21";"2";"8";"Departamento de Educación, Universidad, Cultura y Deporte";"";"0";"ORG04884";"";"";"";"";"";"";"";"";"";"";"";"442";
"546";"";"21";"2";"9";"Departamento de Sanidad, Bienestar Social y Familia";"";"0";"ORG04530";"";"";"";"";"";"";"";"";"";"";"";"443";
"547";"538";"21";"3";"1";"Secretaría General Técnica";"";"0";"ORG06473";"";"";"";"";"";"";"";"";"";"";"";"444";
"549";"538";"21";"3";"3";"Dirección General de Desarrollo Estatutario";"";"0";"ORG07408";"";"";"";"";"";"";"";"";"";"";"";"445";
"550";"538";"21";"3";"4";"Dirección General de Administración de Justicia";"";"0";"ORG07410";"";"";"";"";"";"";"";"";"";"";"";"446";
"551";"538";"21";"3";"5";"Dirección General de Servicios Jurídicos";"";"0";"ORG06464";"";"";"";"";"";"";"";"";"";"";"";"447";
"552";"538";"21";"3";"6";"Dirección General de Participación Ciudadana, Acción Exterior y Cooperación";"";"0";"ORG06506";"";"";"";"";"";"";"";"";"";"";"";"448";
"553";"539";"21";"3";"1";"Secretaría General Técnica";"";"0";"ORG03811";"";"";"";"";"";"";"";"";"";"";"";"449";
"554";"539";"21";"3";"2";"Dirección General de Presupuestos, Financiación y Tesorería";"";"0";"ORG03887";"";"";"";"";"";"";"";"";"";"";"";"450";
"555";"539";"21";"3";"3";"Dirección General de Tributos";"";"0";"ORG03595";"";"";"";"";"";"";"";"";"";"";"";"451";
"556";"539";"21";"3";"4";"Dirección General de la Función Pública y Calidad de los Servicios";"";"0";"ORG06670";"";"";"";"";"";"";"";"";"";"";"";"452";
"557";"539";"21";"3";"5";"Dirección General de Contratación, Patrimonio y Organización";"";"0";"ORG03546";"";"";"";"";"";"";"";"";"";"";"";"453";
"558";"539";"21";"3";"6";"Intervención General";"";"0";"ORG03710";"";"";"";"";"";"";"";"";"";"";"";"454";
"559";"540";"21";"3";"1";"Secretaría General Técnica";"";"0";"ORG04445";"";"";"";"";"";"";"";"";"";"";"";"455";
"560";"540";"21";"3";"2";"Dirección General de Economía";"";"0";"ORG07011";"";"";"";"";"";"";"";"";"";"";"";"456";
"561";"540";"21";"3";"3";"Dirección General de Trabajo";"";"0";"ORG07039";"";"";"";"";"";"";"";"";"";"";"";"457";
"905";"893";"21";"4";"1";"Servicio de Contratación y Gestión Patrimonial";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"458";
"909";"585";"21";"4";"4";"Dirección de la Inspección Educativa";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"459";
"565";"540";"21";"3";"4";"Dirección General de Turismo";"";"0";"ORG04416";"";"";"";"";"";"";"";"";"";"";"";"460";
"566";"541";"21";"3";"1";"Secretaría General Técnica";"";"0";"ORG03972";"";"";"";"";"";"";"";"";"";"";"";"461";
"567";"541";"21";"3";"2";"Dirección General de Carreteras";"";"0";"ORG00094";"";"";"";"";"";"";"";"";"";"";"";"462";
"568";"541";"21";"3";"3";"Dirección General de Urbanismo";"";"0";"ORG00094";"";"";"";"";"";"";"";"";"";"";"";"463";
"569";"541";"21";"3";"4";"Dirección General de Transportes y Planificación de Infraestructuras";"";"0";"ORG04081";"";"";"";"";"";"";"";"";"";"";"";"464";
"570";"541";"21";"3";"5";"Dirección General de Vivienda y Rehabilitación";"";"0";"ORG03929";"";"";"";"";"";"";"";"";"";"";"";"465";
"572";"542";"21";"3";"2";"Dirección General de Administración Local";"";"0";"ORG06576";"";"";"";"";"";"";"";"";"";"";"";"466";
"573";"542";"21";"3";"3";"Dirección General de Ordenación del Territorio";"";"0";"ORG01538";"";"";"";"";"";"";"";"";"";"";"";"467";
"574";"542";"21";"3";"4";"Dirección General de Interior";"";"0";"ORG07481";"";"";"";"";"";"";"";"";"";"";"";"468";
"575";"543";"21";"3";"1";"Secretaría General Técnica";"";"0";"ORG04174";"";"";"";"";"";"";"";"";"";"";"";"469";
"576";"543";"21";"3";"2";"Dirección General de Producción Agraria";"";"0";"ORG04118";"";"";"";"";"";"";"";"";"";"";"";"470";
"577";"543";"21";"3";"3";"Dirección General de Desarrollo Rural";"";"0";"ORG11964";"";"";"";"";"";"";"";"";"";"";"";"471";
"578";"543";"21";"3";"4";"Dirección General de Alimentación y Fomento Agroalimentario";"";"0";"ORG08059";"";"";"";"";"";"";"";"";"";"";"";"472";
"579";"543";"21";"3";"5";"Dirección General de Calidad Ambiental";"";"0";"ORG06821";"";"";"";"";"";"";"";"";"";"";"";"473";
"580";"543";"21";"3";"6";"Dirección General de Conservación del Medio Natural";"";"0";"ORG06847";"";"";"";"";"";"";"";"";"";"";"";"474";
"581";"543";"21";"3";"7";"Dirección General de Gestión Forestal";"";"0";"ORG06838";"";"";"";"";"";"";"";"";"";"";"";"475";
"582";"544";"21";"3";"1";"Secretaría General Técnica";"";"0";"ORG12411";"";"";"";"";"";"";"";"";"";"";"";"476";
"583";"544";"21";"3";"5";"Dirección General de Investigación e Innovación";"";"0";"ORG12396";"";"";"";"";"";"";"";"";"";"";"";"477";
"584";"544";"21";"3";"6";"Dirección General de Nuevas Tecnologías";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"478";
"585";"545";"21";"3";"1";"Secretaría General Técnica";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"479";
"586";"545";"21";"3";"2";"Dirección General de Ordenación Académica";"";"0";"ORG04911";"";"";"";"";"";"";"";"";"";"";"";"480";
"587";"545";"21";"3";"3";"Dirección General de Gestión de Personal";"";"0";"ORG04885";"";"";"";"";"";"";"";"";"";"";"";"481";
"588";"545";"21";"3";"4";"Dirección General de Política Educativa y Educación Permanente";"";"0";"ORG06348";"";"";"";"";"";"";"";"";"";"";"";"482";
"589";"545";"21";"3";"5";"Dirección General de Universidades";"";"0";"ORG07305";"";"";"";"";"";"";"";"";"";"";"";"483";
"590";"545";"21";"3";"6";"Dirección General de Cultura";"";"0";"ORG04976";"";"";"";"";"";"";"";"";"";"";"";"484";
"591";"545";"21";"3";"7";"Dirección General de Patrimonio Cultural";"";"0";"ORG04912";"";"";"";"";"";"";"";"";"";"";"";"485";
"592";"545";"21";"3";"8";"Dirección General de Deporte";"";"0";"ORG05034";"";"";"";"";"";"";"";"";"";"";"";"486";
"593";"546";"21";"3";"1";"Secretaría General Técnica";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"487";
"594";"546";"21";"3";"2";"Dirección General de Planificación y Aseguramiento";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"488";
"595";"546";"21";"3";"3";"Dirección General de Consumo";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"489";
"596";"546";"21";"3";"4";"Dirección General de Salud Pública";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"490";
"597";"546";"21";"3";"5";"Dirección General de Calidad y Atención al Usuario";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"491";
"598";"546";"21";"3";"6";"Dirección General de Familia";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"492";
"600";"537";"21";"3";"1";"Secretaría General Técnica";"";"0";"ORG00120";"";"";"";"";"";"";"";"";"";"";"";"493";
"601";"538";"21";"4";"10";"Corporación Aragonesa de Radio y Televisión";"";"0";"ORG07781";"";"";"";"";"";"";"";"";"";"";"";"494";
"602";"540";"21";"3";"8";"Instituto Aragonés de Empleo";"";"0";"ORG07468";"";"";"";"";"";"";"";"";"";"";"";"495";
"604";"543";"21";"3";"11";"Instituto Aragonés del Agua";"";"0";"ORG12046";"";"";"";"";"";"";"";"";"";"";"";"496";
"605";"543";"21";"3";"12";"Instituto Aragonés de Gestión Ambiental";"";"0";"ORG06860";"";"";"";"";"";"";"";"";"";"";"";"497";
"606";"544";"21";"3";"11";"Instituto Tecnológico de Aragón";"
";"0";"ORG07906";"";"";"";"";"";"";"";"";"";"";"";"498";
"607";"544";"21";"3";"12";"Aragonesa de Servicios Telemáticos";"";"0";"ORG12359";"";"";"";"";"";"";"";"";"";"";"";"499";
"608";"544";"21";"3";"13";"Centro de Investigación y Tecnología Agroalimentaria";"";"0";"ORG12363";"";"";"";"";"";"";"";"";"";"";"";"500";
"613";"546";"21";"3";"12";"Instituto Aragonés de Ciencias de la Salud";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"501";
"611";"545";"21";"3";"13";"Agencia de Calidad y Prospectiva Universitaria";"";"0";"ORG07922";"";"";"";"";"";"";"";"";"";"";"";"502";
"612";"546";"21";"3";"11";"Servicio Aragonés de Salud";"";"0";"ORG12560";"";"";"";"";"";"";"";"";"";"";"";"503";
"614";"546";"21";"3";"13";"Banco de Sangre y Tejidos";"";"0";"ORG12490";"";"";"";"";"";"";"";"";"";"";"";"504";
"615";"546";"21";"3";"14";"Instituto Aragonés de la Mujer";"";"0";"ORG11648";"";"";"";"";"";"";"";"";"";"";"";"505";
"616";"546";"21";"3";"15";"Instituto Aragonés de Servicios Sociales";"";"0";"ORG11661";"";"";"";"";"";"";"";"";"";"";"";"506";
"617";"546";"21";"3";"16";"Instituto Aragonés de la Juventud";"";"0";"ORG11625";"";"";"";"";"";"";"";"";"";"";"";"507";
